2019-10-11 10:56:07 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2019-10-11 10:56:07 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2019-10-11 10:56:07 INFO  Version:46 - HHH000412: Hibernate Core {5.4.5.Final}
2019-10-11 10:56:07 DEBUG Environment:199 - HHH000206: hibernate.properties not found
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:57 - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD 3.0//EN] - [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
2019-10-11 10:56:08 WARN  deprecation:91 - HHH90000012: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/hibernate-configuration. Use namespace http://www.hibernate.org/dtd/hibernate-configuration instead.  Support for obsolete DTD/XSD namespaces may be removed at any time.
2019-10-11 10:56:08 DEBUG LocalXmlResourceResolver:95 - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
2019-10-11 10:56:08 DEBUG JaxbCfgProcessor:116 - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2019-10-11 10:56:08 DEBUG Configuration:722 - Building session factory using internal StandardServiceRegistryBuilder
2019-10-15 09:47:53 DEBUG EnumType:126 - Using NAMED-based conversion for Enum mate.academy.internetshop.model.Role$RoleName
2019-10-15 09:47:53 DEBUG SessionFactoryImpl:262 - Session factory constructed with filter configurations : {}
2019-10-15 09:47:53 DEBUG SessionFactoryImpl:263 - Instantiating session factory with properties: {awt.toolkit=sun.awt.windows.WToolkit, java.specification.version=11, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1251, sun.arch.data.model=64, hbm2ddl.auto=validate, java.vendor.url=http://java.oracle.com/, catalina.useNaming=true, user.country.format=UA, sun.boot.library.path=C:\Program Files\Java\jdk-11.0.2\bin, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, jdk.debug=release, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming, java.version.date=2019-01-15, java.home=C:\Program Files\Java\jdk-11.0.2, ignore.endorsed.dirs=, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, intellij.debug.agent=true, com.sun.management.jmxremote.password.file=C:\Users\valde\.IntelliJIdea2019.2\system\tomcat\Unnamed_internetshop_v3_6\jmxremote.password, package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.naming.,org.apache.tomcat., jdk.tls.ephemeralDHKeySize=2048, hibernate.hbm2ddl.auto=validate, user.script=, java.util.logging.config.file=C:\Users\valde\.IntelliJIdea2019.2\system\tomcat\Unnamed_internetshop_v3_6\conf\logging.properties, java.protocol.handler.pkgs=org.apache.catalina.webresources, connection.password=1234, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=11.0.2+9, user.name=valde, file.encoding=Cp1251, java.vendor.version=18.9, show_sql=true, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.io.tmpdir=C:\apache-tomcat-9.0.22\temp, tomcat.util.scan.StandardJarScanFilter.jarsToScan=log4j-taglib*.jar,log4j-web*.jar,log4javascript*.jar,slf4j-taglib*.jar, java.version=11.0.2, com.sun.management.jmxremote.port=1099, jboss.modules.system.pkgs=com.intellij.rt, tomcat.util.scan.StandardJarScanFilter.jarsToSkip=annotations-api.jar,ant-junit*.jar,ant-launcher.jar,ant.jar,asm-*.jar,aspectj*.jar,bootstrap.jar,catalina-ant.jar,catalina-ha.jar,catalina-storeconfig.jar,catalina-tribes.jar,catalina.jar,cglib-*.jar,cobertura-*.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-daemon.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,dom4j-*.jar,easymock-*.jar,ecj-*.jar,el-api.jar,geronimo-spec-jaxrpc*.jar,h2*.jar,hamcrest-*.jar,hibernate*.jar,httpclient*.jar,icu4j-*.jar,jasper-el.jar,jasper.jar,jaspic-api.jar,jaxb-*.jar,jaxen-*.jar,jdom-*.jar,jetty-*.jar,jmx-tools.jar,jmx.jar,jsp-api.jar,jstl.jar,jta*.jar,junit-*.jar,junit.jar,log4j*.jar,mail*.jar,objenesis-*.jar,oraclepki.jar,oro-*.jar,servlet-api-*.jar,servlet-api.jar,slf4j*.jar,taglibs-standard-spec-*.jar,tagsoup-*.jar,tomcat-api.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-i18n-*.jar,tomcat-jdbc.jar,tomcat-jni.jar,tomcat-juli-adapters.jar,tomcat-juli.jar,tomcat-util-scan.jar,tomcat-util.jar,tomcat-websocket.jar,tools.jar,websocket-api.jar,wsdl4j*.jar,xercesImpl.jar,xml-apis.jar,xmlParserAPIs-*.jar,xmlParserAPIs.jar,xom-*.jar, connection.username=Valdes, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.awt.windows.WPrinterJob, sun.os.patch.level=, connection.driver_class=com.mysql.cj.jdbc.Driver, java.library.path=C:\Program Files\Java\jdk-11.0.2\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\SQLite;C:\Users\valde\AppData\Local\GitHubDesktop\app-2.1.0\resources\app\git\cmd;C:\Program Files\Java\jdk-11.0.2\bin;C:\apache-maven-3.6.1\bin;C:\apache-tomcat-9.0.22\bin;C:\Users\valde\AppData\Local\Microsoft\WindowsApps;C:\Users\valde\AppData\Local\GitHubDesktop\bin;%USERPROFILE%\AppData\Local\Microsoft\WindowsApps;;., java.vendor=Oracle Corporation, java.rmi.server.randomIDs=true, sun.io.unicode.encoding=UnicodeLittle, tomcat.util.buf.StringCache.byte.enabled=true, sun.desktop=windows, hibernate.dialect=org.hibernate.dialect.MySQL5Dialect, java.class.path=C:\apache-tomcat-9.0.22\bin\bootstrap.jar;C:\apache-tomcat-9.0.22\bin\tomcat-juli.jar, java.vm.vendor=Oracle Corporation, user.variant=, user.timezone=Europe/Helsinki, os.name=Windows 10, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=RU, com.sun.management.jmxremote=, sun.cpu.endian=little, user.home=C:\Users\valde, user.language=ru, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.tomcat., server.loader=, com.sun.management.jmxremote.access.file=C:\Users\valde\.IntelliJIdea2019.2\system\tomcat\Unnamed_internetshop_v3_6\jmxremote.access, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, path.separator=;, common.loader="C:/apache-tomcat-9.0.22/lib","C:/apache-tomcat-9.0.22/lib/*.jar","C:\apache-tomcat-9.0.22/lib","C:\apache-tomcat-9.0.22/lib/*.jar", hibernate.connection.username=****, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost/internetshop?serverTimezone=UTC, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=true, java.vendor.url.bug=http://bugreport.java.com/bugreport/, catalina.home=C:\apache-tomcat-9.0.22, user.dir=C:\apache-tomcat-9.0.22\bin, os.arch=amd64, hibernate.connection.password=****, catalina.base=C:\Users\valde\.IntelliJIdea2019.2\system\tomcat\Unnamed_internetshop_v3_6, shared.loader=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@16ce1baf, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, java.vm.info=mixed mode, java.vm.version=11.0.2+9, hibernate.bytecode.use_reflection_optimizer=false, java.rmi.server.hostname=127.0.0.1, connection.url=jdbc:mysql://localhost/internetshop?serverTimezone=UTC, java.class.version=55.0}
2019-10-15 09:47:53 DEBUG JaccIntegrator:80 - Skipping JACC integration as it was not enabled
2019-10-15 09:47:53 DEBUG SessionFactoryImpl:302 - Instantiated session factory
2019-10-15 09:47:53 DEBUG TypeConfiguration$Scope:157 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@527bcf68] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@1e61fd13]
2019-10-15 09:47:53 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Order] is safe
2019-10-15 09:47:53 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Order
2019-10-15 09:47:53 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Order] is safe
2019-10-15 09:47:53 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Order
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Role] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Role
2019-10-15 09:47:54 DEBUG EnumType:126 - Using NAMED-based conversion for Enum mate.academy.internetshop.model.Role$RoleName
2019-10-15 09:47:54 DEBUG EnumType:126 - Using NAMED-based conversion for Enum mate.academy.internetshop.model.Role$RoleName
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Role] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Role
2019-10-15 09:47:54 DEBUG EnumType:126 - Using NAMED-based conversion for Enum mate.academy.internetshop.model.Role$RoleName
2019-10-15 09:47:54 DEBUG EnumType:126 - Using NAMED-based conversion for Enum mate.academy.internetshop.model.Role$RoleName
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Item] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Item
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Item] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Item
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.User] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.User
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.User] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.User
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Bucket] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Bucket
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [mate.academy.internetshop.model.Bucket] is safe
2019-10-15 09:47:54 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : mate.academy.internetshop.model.Bucket
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:689 - Static SQL for collection: mate.academy.internetshop.model.User.orders
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:691 -  Row insert: update orders set user_id=? where order_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:694 -  Row update: update orders set  where order_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:697 -  Row delete: update orders set user_id=null where user_id=? and order_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:700 -  One-shot delete: update orders set user_id=null where user_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:689 - Static SQL for collection: mate.academy.internetshop.model.Bucket.items
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:691 -  Row insert: insert into buckets_items (bucket_id, item_id) values (?, ?)
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:694 -  Row update: update buckets_items set item_id=? where bucket_id=? and item_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:697 -  Row delete: delete from buckets_items where bucket_id=? and item_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:700 -  One-shot delete: delete from buckets_items where bucket_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:689 - Static SQL for collection: mate.academy.internetshop.model.Order.orderedItems
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:691 -  Row insert: insert into orders_items (order_id, item_id) values (?, ?)
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:694 -  Row update: update orders_items set item_id=? where order_id=? and item_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:697 -  Row delete: delete from orders_items where order_id=? and item_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:700 -  One-shot delete: delete from orders_items where order_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:689 - Static SQL for collection: mate.academy.internetshop.model.User.roles
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:691 -  Row insert: insert into users_roles (user_id, role_id) values (?, ?)
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:694 -  Row update: update users_roles set role_id=? where user_id=? and role_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:697 -  Row delete: delete from users_roles where user_id=? and role_id=?
2019-10-15 09:47:54 DEBUG AbstractCollectionPersister:700 -  One-shot delete: delete from users_roles where user_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3818 - Static SQL for entity: mate.academy.internetshop.model.Order
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3823 -  Version select: select order_id from orders where order_id =?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3826 -  Snapshot select: select order_.order_id, order_.user_id as user_id2_3_ from orders order_ where order_.order_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into orders (user_id, order_id) values (?, ?)
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Update 0: update orders set user_id=? where order_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from orders where order_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3834 -  Identity insert: insert into orders (user_id) values (?)
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4441d5c8]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6dfd7bd2]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6fb2b281]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems.description
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems.name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems.price
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@344f4fd0]
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.Order)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.Order, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.Order)
          - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.Order.orderedItems, querySpaceUid=<gen:1>, path=mate.academy.internetshop.model.Order.orderedItems)
             - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Item, querySpaceUid=<gen:2>, path=mate.academy.internetshop.model.Order.orderedItems.<elements>)
          - EntityAttributeFetchImpl(entity=mate.academy.internetshop.model.User, querySpaceUid=<gen:3>, path=mate.academy.internetshop.model.Order.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.Order)
          - SQL table alias mapping - order0_
          - alias suffix - 0_
          - suffixed key columns - {order_id1_3_0_}
          - JOIN (JoinDefinedByMetadata(orderedItems)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=mate.academy.internetshop.model.Order.orderedItems)
                - SQL table alias mapping - orderedite1_
                - alias suffix - 1_
                - suffixed key columns - {order_id1_4_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - item_id1_2_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=mate.academy.internetshop.model.Item)
                      - SQL table alias mapping - item2_
                      - alias suffix - 2_
                      - suffixed key columns - {item_id1_2_2_}

2019-10-15 09:47:54 DEBUG EntityLoader:137 - Static select for entity mate.academy.internetshop.model.Order [NONE]: select order0_.order_id as order_id1_3_0_, order0_.user_id as user_id2_3_0_, orderedite1_.order_id as order_id1_4_1_, item2_.item_id as item_id2_4_1_, item2_.item_id as item_id1_2_2_, item2_.description as descript2_2_2_, item2_.name as name3_2_2_, item2_.price as price4_2_2_ from orders order0_ left outer join orders_items orderedite1_ on order0_.order_id=orderedite1_.order_id left outer join items item2_ on orderedite1_.item_id=item2_.item_id where order0_.order_id=?
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2ebf07fb]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@58f7e519]
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@61b5e23e]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems.description
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems.name
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderedItems.price
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2053242a]
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.Order)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.Order, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.Order)
          - CollectionAttributeFetchImpl(collection=mate.academy.internetshop.model.Order.orderedItems, querySpaceUid=<gen:1>, path=mate.academy.internetshop.model.Order.orderedItems)
             - (collection element) CollectionFetchableElementEntityGraph(entity=mate.academy.internetshop.model.Item, querySpaceUid=<gen:2>, path=mate.academy.internetshop.model.Order.orderedItems.<elements>)
          - EntityAttributeFetchImpl(entity=mate.academy.internetshop.model.User, querySpaceUid=<gen:3>, path=mate.academy.internetshop.model.Order.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.Order)
          - SQL table alias mapping - order0_
          - alias suffix - 0_
          - suffixed key columns - {order_id1_3_0_}
          - JOIN (JoinDefinedByMetadata(orderedItems)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=mate.academy.internetshop.model.Order.orderedItems)
                - SQL table alias mapping - orderedite1_
                - alias suffix - 1_
                - suffixed key columns - {order_id1_4_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - item_id1_2_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=mate.academy.internetshop.model.Item)
                      - SQL table alias mapping - item2_
                      - alias suffix - 2_
                      - suffixed key columns - {item_id1_2_2_}

2019-10-15 09:47:54 DEBUG EntityLoader:137 - Static select for entity mate.academy.internetshop.model.Order [READ]: select order0_.order_id as order_id1_3_0_, order0_.user_id as user_id2_3_0_, orderedite1_.order_id as order_id1_4_1_, item2_.item_id as item_id2_4_1_, item2_.item_id as item_id1_2_2_, item2_.description as descript2_2_2_, item2_.name as name3_2_2_, item2_.price as price4_2_2_ from orders order0_ left outer join orders_items orderedite1_ on order0_.order_id=orderedite1_.order_id left outer join items item2_ on orderedite1_.item_id=item2_.item_id where order0_.order_id=?
2019-10-15 09:47:54 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity mate.academy.internetshop.model.Order: select order0_.order_id as order_id1_3_0_, order0_.user_id as user_id2_3_0_ from orders order0_ where order0_.order_id=?
2019-10-15 09:47:54 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity mate.academy.internetshop.model.Order: select order0_.order_id as order_id1_3_0_, order0_.user_id as user_id2_3_0_ from orders order0_ where order0_.order_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3818 - Static SQL for entity: mate.academy.internetshop.model.Role
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3823 -  Version select: select role_id from roles where role_id =?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3826 -  Snapshot select: select role_.role_id, role_.name as name2_5_ from roles role_ where role_.role_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into roles (name, role_id) values (?, ?)
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Update 0: update roles set name=? where role_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from roles where role_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3834 -  Identity insert: insert into roles (name) values (?)
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@289a3006]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : roleName
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.Role)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.Role, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.Role)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.Role)
          - SQL table alias mapping - role0_
          - alias suffix - 0_
          - suffixed key columns - {role_id1_5_0_}

2019-10-15 09:47:54 DEBUG EntityLoader:137 - Static select for entity mate.academy.internetshop.model.Role [NONE]: select role0_.role_id as role_id1_5_0_, role0_.name as name2_5_0_ from roles role0_ where role0_.role_id=?
2019-10-15 09:47:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2130fef6]
2019-10-15 09:47:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : roleName
2019-10-15 09:47:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2019-10-15 09:47:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2019-10-15 09:47:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=mate.academy.internetshop.model.Role)
    - Returns
       - EntityReturnImpl(entity=mate.academy.internetshop.model.Role, querySpaceUid=<gen:0>, path=mate.academy.internetshop.model.Role)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=mate.academy.internetshop.model.Role)
          - SQL table alias mapping - role0_
          - alias suffix - 0_
          - suffixed key columns - {role_id1_5_0_}

2019-10-15 09:47:54 DEBUG EntityLoader:137 - Static select for entity mate.academy.internetshop.model.Role [READ]: select role0_.role_id as role_id1_5_0_, role0_.name as name2_5_0_ from roles role0_ where role0_.role_id=?
2019-10-15 09:47:54 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity mate.academy.internetshop.model.Role: select role0_.role_id as role_id1_5_0_, role0_.name as name2_5_0_ from roles role0_ where role0_.role_id=?
2019-10-15 09:47:54 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity mate.academy.internetshop.model.Role: select role0_.role_id as role_id1_5_0_, role0_.name as name2_5_0_ from roles role0_ where role0_.role_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3818 - Static SQL for entity: mate.academy.internetshop.model.Item
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3823 -  Version select: select item_id from items where item_id =?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3826 -  Snapshot select: select item_.item_id, item_.description as descript2_2_, item_.name as name3_2_, item_.price as price4_2_ from items item_ where item_.item_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into items (description, name, price, item_id) values (?, ?, ?, ?)
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Update 0: update items set description=?, name=?, price=? where item_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from items where item_id=?
2019-10-15 09:47:54 DEBUG AbstractEntityPersister:3834 -  Identity insert: insert into items (description, name, price) values (?, ?, ?)
